Customer ID,Gender,Age,Senior Citizen,Married,Dependents,City,State,Tenure in Months,Tenure Bucket,Contract,Internet Type,Payment Method,Monthly Charge,Total Charges,Total Revenue,Satisfaction Score,Churn Score,CLTV,Churned,Churn Label,Churn Category,Churn Reason,At Risk Flag
8051-HJRLT,Female,72,Yes,No,No,Wrightwood,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,70.55,70.55,88.75,3,82,2146,1,Yes,Attitude,Attitude of service provider,Normal
4021-RQSNY,Male,75,Yes,Yes,No,Moreno Valley,California,29,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,98.5,3004.15,3754.22,3,72,5137,1,Yes,Attitude,Attitude of service provider,Normal
9061-TIHDA,Male,67,Yes,Yes,No,Murrieta,California,13,13-24,Month-to-Month,Cable,Bank Withdrawal,95.25,1233.65,1597.66,1,90,2982,1,Yes,Competitor,Competitor had better devices,Normal
8699-ASUFO,Male,72,Yes,Yes,No,Nuevo,California,7,0-12,Month-to-Month,Fiber Optic,Credit Card,74.4,527.9,557.88,3,96,4969,1,Yes,Attitude,Attitude of service provider,Normal
4695-WJZUE,Female,68,Yes,No,No,Irvine,California,2,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,88.55,179.25,222.39,1,80,3685,1,Yes,Competitor,Competitor had better devices,Normal
3988-RQIXO,Female,68,Yes,No,No,Corona Del Mar,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,91.3,91.3,134.91,3,71,2371,1,Yes,Attitude,Attitude of service provider,Normal
5931-FLJJF,Male,75,Yes,Yes,No,Midway City,California,7,0-12,Month-to-Month,Fiber Optic,Credit Card,70.1,467.55,559.67,2,83,3669,1,Yes,Attitude,Attitude of service provider,Normal
3207-OYBWH,Male,74,Yes,Yes,No,Newport Beach,California,57,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,95.25,5427.05,8259.33,2,86,6259,1,Yes,Attitude,Attitude of support person,Normal
7216-EWTRS,Female,78,Yes,Yes,No,Newport Beach,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,100.8,100.8,118.15,1,65,3128,1,Yes,Attitude,Attitude of service provider,Normal
2528-HFYZX,Male,66,Yes,Yes,No,Santa Ana,California,17,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,76.45,1233.4,1251.25,1,92,3266,1,Yes,Competitor,Competitor had better devices,Normal
4140-MUHUG,Female,73,Yes,No,No,Oak View,California,3,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,86.85,220.95,276.09,2,70,3561,1,Yes,Attitude,Attitude of service provider,Normal
1587-FKLZB,Male,79,Yes,Yes,No,Santa Barbara,California,66,49-72,Month-to-Month,Fiber Optic,Credit Card,99.5,6822.15,8726.91,1,96,4479,1,Yes,Competitor,Competitor had better devices,Normal
5440-FLBQG,Male,69,Yes,Yes,No,Santa Barbara,California,69,49-72,Two Year,Fiber Optic,Bank Withdrawal,108.4,7318.2,10690.92,3,73,4708,1,Yes,Attitude,Attitude of service provider,Normal
2774-LVQUS,Female,65,Yes,Yes,No,Temecula,California,15,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,83.05,1258.3,2030.25,3,70,2596,1,Yes,Competitor,Competitor made better offer,Normal
4612-THJBS,Female,68,Yes,No,No,Terra Bella,California,56,49-72,One Year,Fiber Optic,Bank Withdrawal,104.75,5510.65,7447.129999999999,3,93,5605,1,Yes,Attitude,Attitude of service provider,Normal
4094-NSEDU,Female,79,Yes,No,No,Temecula,California,21,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,94.25,1973.75,2417.9,2,73,4819,1,Yes,Competitor,Competitor made better offer,Normal
1846-XWOQN,Female,80,Yes,No,No,Bradley,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,70.15,70.15,118.12,2,71,2825,1,Yes,Competitor,Competitor made better offer,Normal
3757-NJYBX,Male,77,Yes,Yes,No,Nipomo,California,32,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,106.35,3520.75,3774.19,2,65,4113,1,Yes,Other,Moved,Normal
9898-KZQDZ,Female,65,Yes,Yes,No,Lee Vining,California,40,25-48,Month-to-Month,Fiber Optic,Credit Card,94.55,3640.45,5620.45,1,95,5676,1,Yes,Competitor,Competitor had better devices,Normal
8263-JQAIK,Male,66,Yes,No,No,Palmdale,California,2,0-12,Month-to-Month,DSL,Credit Card,24.45,47.5,47.5,3,77,5573,1,Yes,Competitor,Competitor offered more data,Normal
2205-YMZZJ,Male,75,Yes,No,No,Clovis,California,7,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,84.8,546.95,823.52,3,70,2015,1,Yes,Competitor,Competitor made better offer,Normal
1254-IZEYF,Female,74,Yes,No,No,Cutler,California,31,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,99.95,3186.65,4406.81,3,96,5362,1,Yes,Competitor,Competitor made better offer,Normal
9221-OTIVJ,Female,80,Yes,No,No,Dunlap,California,14,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,104.85,1531.4,1950.84,1,86,2292,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
5908-QMGOE,Male,74,Yes,No,No,Fowler,California,15,13-24,Month-to-Month,Fiber Optic,Credit Card,74.2,1133.9,1443.5400000000002,1,80,4553,1,Yes,Competitor,Competitor had better devices,Normal
0397-GZBBC,Male,70,Yes,Yes,No,South Dos Palos,California,59,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,93.85,5574.75,6202.639999999999,2,85,5390,1,Yes,Price,Price too high,Normal
7641-EUYET,Male,76,Yes,Yes,No,Tranquillity,California,46,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,100.7,4541.2,6753.619999999999,1,72,5712,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
8922-LIEGH,Female,72,Yes,No,No,Jolon,California,25,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,89.7,2187.55,3073.2200000000003,3,82,4078,1,Yes,Dissatisfaction,Poor expertise of online support,Normal
8245-UMPYT,Female,66,Yes,No,No,Lockwood,California,16,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,96.4,1581.2,2047.76,3,80,2688,1,Yes,Dissatisfaction,Poor expertise of phone support,Normal
5186-SAMNZ,Male,75,Yes,No,No,Marina,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,69.5,69.5,190.7,2,77,3273,1,Yes,Price,Price too high,Normal
5373-SFODM,Male,65,Yes,Yes,No,San Lucas,California,36,25-48,Month-to-Month,Fiber Optic,Credit Card,85.25,3132.75,4016.19,2,82,3041,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
0022-TCJCI,Male,79,Yes,No,No,Daly City,California,45,25-48,One Year,DSL,Credit Card,62.7,2791.5,3271.65,1,92,2654,1,Yes,Dissatisfaction,Limited range of services,Normal
5130-IEKQT,Male,73,Yes,No,No,San Francisco,California,25,25-48,Month-to-Month,Fiber Optic,Credit Card,105.95,2655.25,3813.75,2,91,4283,1,Yes,Price,Price too high,Normal
3269-ATYWD,Male,79,Yes,No,No,San Francisco,California,39,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,95.65,3759.05,5544.32,1,65,4892,1,Yes,Other,Don't know,Normal
0354-WYROK,Female,70,Yes,Yes,No,San Francisco,California,31,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,98.9,2911.3,4397.75,2,91,4050,1,Yes,Other,Don't know,Normal
7576-OYWBN,Male,71,Yes,No,No,San Mateo,California,3,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,76.05,231.8,322.55,1,67,2930,1,Yes,Competitor,Competitor had better devices,Normal
5539-TMZLF,Male,69,Yes,No,No,Concord,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,69.75,69.75,103.59,1,69,5057,1,Yes,Competitor,Competitor had better devices,Normal
3336-JORSO,Female,70,Yes,No,No,Hayward,California,33,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,110.45,3655.45,4294.37,1,80,3401,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
6861-XWTWQ,Male,71,Yes,Yes,No,Napa,California,7,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,99.25,665.45,965.89,2,90,2487,1,Yes,Attitude,Attitude of support person,Normal
4283-FUTGF,Male,67,Yes,No,No,El Sobrante,California,19,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,79.85,1471.75,1790.5700000000002,3,65,3715,1,Yes,Dissatisfaction,Network reliability,Normal
2397-BRLOM,Male,67,Yes,Yes,No,San Rafael,California,8,0-12,Month-to-Month,Fiber Optic,Credit Card,80.45,583.45,799.37,1,91,3443,1,Yes,Other,Don't know,Normal
8510-AWCXC,Female,69,Yes,No,No,Novato,California,13,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,100.8,1308.1,1401.9599999999998,1,65,3269,1,Yes,Attitude,Attitude of support person,Normal
8225-BTJAU,Male,75,Yes,No,No,Stinson Beach,California,10,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,79.25,793.55,868.65,1,87,3856,1,Yes,Competitor,Competitor had better devices,Normal
1724-BQUHA,Male,67,Yes,No,No,Los Gatos,California,5,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,89.5,477.7,706.3,2,66,2718,1,Yes,Attitude,Attitude of support person,Normal
4826-XTSOH,Male,66,Yes,Yes,No,Moss Landing,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,86.05,86.05,124.83,1,96,4843,1,Yes,Competitor,Competitor had better devices,Normal
2408-WITXK,Female,67,Yes,No,No,San Jose,California,10,0-12,Month-to-Month,DSL,Bank Withdrawal,34.7,329.8,329.8,1,92,3244,1,Yes,Other,Deceased,Normal
2634-HCZGT,Male,71,Yes,Yes,No,San Jose,California,53,49-72,One Year,Cable,Bank Withdrawal,60.05,3229.65,4478.16,1,77,5271,1,Yes,Other,Moved,Normal
7503-QQRVF,Male,74,Yes,Yes,No,San Jose,California,16,13-24,Month-to-Month,Fiber Optic,Credit Card,74.3,1178.25,1596.17,1,81,2076,1,Yes,Competitor,Competitor had better devices,Normal
0709-TVGUR,Female,70,Yes,No,No,Stockton,California,9,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,74.55,622.9,747.6899999999999,1,69,3145,1,Yes,Competitor,Competitor had better devices,Normal
3001-CBHLQ,Male,76,Yes,Yes,No,Angels Camp,California,32,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,104.9,3351.55,4710.14,1,79,3966,1,Yes,Attitude,Attitude of support person,Normal
4102-OQUPX,Male,67,Yes,Yes,No,Sheep Ranch,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,74.4,74.4,121.76,3,91,5429,1,Yes,Competitor,Competitor made better offer,Normal
3999-QGRJH,Male,80,Yes,No,No,Ballico,California,8,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,69.7,560.85,679.97,1,88,3068,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
2454-RPBRZ,Female,67,Yes,Yes,No,Catheys Valley,California,12,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,98.1,1060.2,1378.7,3,90,2709,1,Yes,Dissatisfaction,Service dissatisfaction,Normal
2265-CYWIV,Female,68,Yes,Yes,No,Hickman,California,4,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,99.6,347.65,397.5,1,77,4708,1,Yes,Dissatisfaction,Network reliability,Normal
4550-VBOFE,Male,69,Yes,Yes,No,Soulsbyville,California,70,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,102.95,7101.5,8307.76,1,91,5005,1,Yes,Competitor,Competitor had better devices,Normal
7409-KIUTL,Female,80,Yes,No,No,Escondido,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,71.0,71.0,99.64,3,72,5345,1,Yes,Competitor,Competitor made better offer,Normal
1732-VHUBQ,Female,73,Yes,Yes,No,Escondido,California,47,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,70.55,3309.25,4548.91,3,82,4457,1,Yes,Competitor,Competitor made better offer,Normal
0679-IDSTG,Female,73,Yes,Yes,No,Branscomb,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,69.25,69.25,106.55,1,87,4568,1,Yes,Competitor,Competitor had better devices,Normal
8802-UNOJF,Male,65,Yes,No,No,Philo,California,12,0-12,Month-to-Month,Cable,Credit Card,83.8,1029.75,1408.73,1,78,5565,1,Yes,Competitor,Competitor had better devices,Normal
6313-GIDIT,Male,73,Yes,No,No,Point Arena,California,53,49-72,Month-to-Month,DSL,Bank Withdrawal,54.45,2854.55,2834.3900000000003,2,65,6280,1,Yes,Price,Price too high,Normal
2845-AFFTX,Male,78,Yes,Yes,No,Westport,California,41,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,99.8,4259.3,5175.38,1,76,4726,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
2815-CPTUL,Male,68,Yes,No,No,Gasquet,California,5,0-12,Month-to-Month,Fiber Optic,Credit Card,70.25,331.9,330.77,2,89,3684,1,Yes,Price,Price too high,Normal
1891-FZYSA,Male,65,Yes,Yes,No,Piercy,California,69,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,89.95,6143.15,7373.82,1,82,6363,1,Yes,Competitor,Competitor had better devices,Normal
9685-WKZGT,Male,67,Yes,No,No,Carmichael,California,14,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,74.95,1036.75,1225.94,3,70,2075,1,Yes,Price,Extra data charges,Normal
6022-UGGSO,Female,70,Yes,No,No,Citrus Heights,California,32,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,74.4,2276.95,3295.68,1,90,2091,1,Yes,Competitor,Competitor had better devices,Normal
3923-CSIHK,Female,69,Yes,Yes,No,Herald,California,50,49-72,Month-to-Month,Cable,Bank Withdrawal,71.05,3444.85,3674.85,3,94,5746,1,Yes,Other,Poor expertise of online support,Normal
3677-IYRBF,Female,73,Yes,No,No,Newcastle,California,2,0-12,Month-to-Month,DSL,Bank Withdrawal,30.4,78.65,78.65,1,90,4002,1,Yes,Attitude,Attitude of support person,Normal
8118-LSUEL,Male,74,Yes,No,No,Roseville,California,23,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,106.4,2483.5,2888.76,1,79,5507,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
5277-ZLOOR,Female,78,Yes,No,No,Applegate,California,2,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,85.55,187.45,198.43,3,86,5512,1,Yes,Dissatisfaction,Network reliability,Normal
4248-HCETZ,Male,77,Yes,Yes,No,Sacramento,California,30,25-48,Month-to-Month,Fiber Optic,Credit Card,79.65,2365.15,2552.05,3,73,2174,1,Yes,Attitude,Attitude of support person,Normal
9174-FKWZE,Female,70,Yes,No,No,Sacramento,California,1,0-12,Month-to-Month,,Bank Withdrawal,19.45,19.45,42.370000000000005,1,78,3848,1,Yes,Dissatisfaction,Limited range of services,Normal
5307-DZCVC,Female,78,Yes,Yes,No,Sacramento,California,32,25-48,Month-to-Month,Fiber Optic,Credit Card,85.95,2628.6,4195.0,3,74,2431,1,Yes,Price,Extra data charges,Normal
8679-JOEVF,Female,75,Yes,No,No,Sacramento,California,16,13-24,Month-to-Month,DSL,Bank Withdrawal,59.4,1023.9,1613.1799999999998,1,87,5556,1,Yes,Price,Price too high,Normal
4803-AXVYP,Female,75,Yes,No,No,Butte City,California,38,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,99.55,3734.25,5535.07,1,91,3474,1,Yes,Dissatisfaction,Service dissatisfaction,Normal
5649-ANRML,Male,76,Yes,No,No,Clipper Mills,California,2,0-12,Month-to-Month,Fiber Optic,Credit Card,95.1,180.25,206.17,3,90,4486,1,Yes,Other,Poor expertise of online support,Normal
7395-IGJOS,Male,70,Yes,Yes,No,Quincy,California,17,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,81.5,1329.2,1490.7,2,79,3443,1,Yes,Competitor,Competitor made better offer,Normal
7890-VYYWG,Male,67,Yes,Yes,No,Sutter,California,3,0-12,Month-to-Month,DSL,Credit Card,36.45,93.7,93.7,1,89,3766,1,Yes,Competitor,Competitor had better devices,Normal
9907-SWKKF,Female,69,Yes,No,No,Twain,California,1,0-12,Month-to-Month,DSL,Credit Card,25.05,25.05,25.05,1,65,4842,1,Yes,Competitor,Competitor had better devices,Normal
6397-JNZZG,Female,70,Yes,Yes,No,Adin,California,43,25-48,Month-to-Month,DSL,Credit Card,55.55,2342.2,2342.2,1,85,2573,1,Yes,Competitor,Competitor had better devices,Normal
7779-LGOVN,Male,74,Yes,Yes,No,Paskenta,California,10,0-12,Month-to-Month,Cable,Bank Withdrawal,86.65,856.65,1321.65,1,84,4990,1,Yes,Dissatisfaction,Limited range of services,Normal
9710-ZUSHQ,Female,77,Yes,No,No,Red Bluff,California,37,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,106.75,4056.75,5605.2,1,92,5849,1,Yes,Price,Lack of affordable download/upload speed,Normal
3902-FOIGH,Male,66,Yes,Yes,No,Doyle,California,12,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,101.35,1218.55,1800.55,1,68,3967,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
3318-OSATS,Male,70,Yes,No,No,Sierra City,California,35,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,95.45,3474.05,4782.55,2,91,2080,1,Yes,Other,Don't know,Normal
2636-ALXXZ,Female,68,Yes,No,No,Tahoe Vista,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,69.6,69.6,115.4,2,74,2151,1,Yes,Dissatisfaction,Poor expertise of online support,Normal
9885-CSMWE,Female,65,Yes,No,No,Los Angeles,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,78.45,78.45,96.82,1,67,2139,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
8058-JMEQO,Female,76,Yes,No,No,San Diego,California,9,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,84.45,762.5,878.69,3,95,3543,1,Yes,Competitor,Competitor made better offer,Normal
7657-DYEPJ,Male,73,Yes,No,No,Los Angeles,California,38,25-48,One Year,Cable,Credit Card,70.15,2497.35,2715.85,3,82,2645,1,Yes,Price,Lack of affordable download/upload speed,Normal
8276-MQBYC,Male,70,Yes,No,No,Los Angeles,California,51,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,97.8,4913.3,5907.29,2,81,6204,1,Yes,Price,Long distance charges,Normal
6015-VVHHE,Female,68,Yes,No,No,Los Angeles,California,5,0-12,Month-to-Month,Fiber Optic,Credit Card,83.15,446.05,655.2,3,96,2516,1,Yes,Dissatisfaction,Service dissatisfaction,Normal
2516-VQRRV,Female,77,Yes,No,No,Culver City,California,2,0-12,Month-to-Month,Fiber Optic,Credit Card,75.45,158.4,205.32,3,65,3350,1,Yes,Price,Long distance charges,Normal
7580-UGXNC,Female,73,Yes,No,No,Culver City,California,2,0-12,Month-to-Month,DSL,Credit Card,54.85,104.2,155.68,1,96,3016,1,Yes,Price,Extra data charges,Normal
5178-LMXOP,Male,71,Yes,Yes,No,Gardena,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,95.1,95.1,99.99,1,70,5795,1,Yes,Price,Price too high,Normal
7056-IMHCC,Male,69,Yes,Yes,No,Torrance,California,53,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,101.9,5549.4,5970.219999999999,1,94,5884,1,Yes,Price,Price too high,Normal
8749-JMNKX,Male,80,Yes,Yes,No,Montebello,California,51,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,93.8,4750.95,5880.09,1,83,4788,1,Yes,Dissatisfaction,Limited range of services,Normal
0917-EZOLA,Male,66,Yes,Yes,No,Lakewood,California,72,49-72,Two Year,Fiber Optic,Bank Withdrawal,104.15,7689.95,8124.11,3,74,5925,1,Yes,Price,Extra data charges,Normal
8414-MYSHR,Male,79,Yes,No,No,Arcadia,California,5,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,91.4,449.75,472.7,1,78,2834,1,Yes,Dissatisfaction,Network reliability,Normal
4988-IQIGL,Male,80,Yes,No,No,Canoga Park,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,75.35,75.35,103.84,3,92,4403,1,Yes,Attitude,Attitude of support person,Normal
4706-AXVKM,Female,78,Yes,No,No,Stevenson Ranch,California,11,0-12,Month-to-Month,Fiber Optic,Credit Card,84.8,906.85,951.95,2,67,5118,1,Yes,Price,Extra data charges,Normal
5889-JTMUL,Female,67,Yes,Yes,No,Castaic,California,50,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,95.05,4888.7,6516.7,3,92,5863,1,Yes,Price,Price too high,Normal
9026-RNUJS,Male,73,Yes,No,No,Van Nuys,California,5,0-12,Month-to-Month,DSL,Bank Withdrawal,50.35,237.25,330.7,1,81,4618,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
1624-NALOJ,Male,75,Yes,No,No,North Hollywood,California,5,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,89.8,502.6,684.4000000000001,1,88,2960,1,Yes,Other,Moved,Normal
6210-KBBPI,Male,67,Yes,No,No,West Covina,California,9,0-12,Month-to-Month,Fiber Optic,Credit Card,99.45,919.4,1015.34,1,93,2313,1,Yes,Competitor,Competitor had better devices,Normal
2260-USTRB,Female,75,Yes,No,No,Campo,California,2,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,70.2,115.95,135.05,1,67,2767,1,Yes,Competitor,Competitor offered more data,Normal
8623-TMRBY,Male,80,Yes,Yes,No,Chula Vista,California,51,49-72,Month-to-Month,Cable,Bank Withdrawal,84.2,4146.05,6368.63,2,74,6245,1,Yes,Competitor,Competitor offered more data,Normal
6900-PXRMS,Male,72,Yes,Yes,No,Spring Valley,California,26,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,105.75,2710.25,2833.01,1,91,3157,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
3346-BRMIS,Female,70,Yes,Yes,No,Bonsall,California,18,13-24,Month-to-Month,DSL,Bank Withdrawal,48.35,810.7,810.7,2,92,2167,1,Yes,Dissatisfaction,Service dissatisfaction,Normal
2722-JMONI,Female,73,Yes,Yes,No,Escondido,California,1,0-12,Month-to-Month,Cable,Bank Withdrawal,49.55,49.55,73.78999999999999,1,76,4989,1,Yes,Dissatisfaction,Limited range of services,Normal
7579-OOPEC,Female,75,Yes,Yes,No,Pala,California,2,0-12,Month-to-Month,DSL,Credit Card,50.15,115.1,128.82,1,78,5461,1,Yes,Competitor,Competitor had better devices,Normal
1771-OADNZ,Male,70,Yes,Yes,No,Pauma Valley,California,29,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,95.9,2745.2,3821.22,3,95,2151,1,Yes,Price,Extra data charges,Normal
0612-RTZZA,Female,77,Yes,No,No,Vista,California,1,0-12,Month-to-Month,DSL,Bank Withdrawal,25.25,25.25,25.25,2,87,4628,1,Yes,Price,Price too high,Normal
4433-JCGCG,Male,80,Yes,Yes,No,San Diego,California,46,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,101.0,4680.05,4926.610000000001,1,88,2436,1,Yes,Competitor,Competitor made better offer,Normal
9488-HGMJH,Female,78,Yes,No,No,Indian Wells,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,71.15,71.15,115.9,3,85,5287,1,Yes,Competitor,Competitor made better offer,Normal
4818-QIUFN,Female,69,Yes,No,No,Desert Hot Springs,California,20,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,79.15,1520.9,1757.3000000000002,1,95,4997,1,Yes,Attitude,Attitude of support person,Normal
6961-VCPMC,Male,71,Yes,Yes,No,North Palm Springs,California,46,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,80.4,3605.2,5861.719999999999,3,75,4876,1,Yes,Competitor,Competitor offered more data,Normal
4424-TKOPW,Male,70,Yes,No,No,Crestline,California,2,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,93.85,196.75,247.13,1,70,4998,1,Yes,Price,Lack of affordable download/upload speed,Normal
4201-JMNGR,Female,66,Yes,No,No,Lucerne Valley,California,1,0-12,Month-to-Month,Cable,Bank Withdrawal,55.8,55.8,82.02,1,87,5527,1,Yes,Dissatisfaction,Service dissatisfaction,Normal
1866-RZZQS,Male,77,Yes,No,No,Redlands,California,41,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,98.4,4187.75,5912.21,1,91,2169,1,Yes,Competitor,Competitor had better devices,Normal
